design	table_group	reform	target	target_key	spec_name	event_time	j	beta	se	tvalue	pvalue	n_event_obs	n_obs	r2	stars	N_event	spec_display
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	-8	-8	0.1361078354434797	0.0936016733973265	1.454117544092617	0.1459137203251611	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	-7	-7	0.1461280287292766	0.1004925835016501	1.4541175441755576	0.1459137203021701	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	-6	-6	-0.1376900599385822	0.0946897728777057	-1.454117543574768	0.1459137204687082	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	-5	-5	-0.1276698666723131	0.0877988627726639	-1.454117543673504	0.1459137204413388	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	-4	-4	-0.117649673391659	0.0809079526678642	-1.4541175436069114	0.1459137204597981	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	-3	-3	-0.0200403865243156	0.0137818202089425	-1.4541175418405277	0.1459137209494376	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	-2	-2	-0.010020193261587	0.0068909101041771	-1.4541175418197647	0.1459137209551931	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	0	0	0.3151194053492725	0.2167083442872591	1.454117543953748	0.1459137203636554	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	1	1	0.3251395986250193	0.2235992543923853	1.4541175439451373	0.1459137203660422	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	2	2	0.3351597919017122	0.2304901644969558	1.454117543944652	0.1459137203661769	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	3	3	0.0308534294932553	0.0212179748557187	1.4541175443489445	0.1459137202541075	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	4	4	0.0408736227713877	0.028108884960564	1.4541175442829632	0.1459137202723974	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	5	5	0.0508938160287685	0.0349997950655392	1.454117543644661	0.145913720449334	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	6	6	0.1032725613463778	0.0710207794352356	1.4541175437331382	0.1459137204248082	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	7	7	0.1132927546589124	0.0779116895396256	1.4541175442138512	0.1459137202915551	1.0	84	0.987295352691826		1.0	NYT+Tr
NYT	privatization	haifa_priv	Haifa-Legacy	haifa_legacy	porttr	8	8	0.1233129479158758	0.0848025996445105	1.454117543952654	0.1459137203639586	1.0	84	0.987295352691826		1.0	NYT+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-24	-24	0.059130639522021	4.587478826599585e-15	12889572193590.045	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-23	-23	-0.0578599012393415	6.336806562730058e-15	-9130766525152.377	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-22	-22	-0.0933795645418465	5.127463993457185e-15	-18211647056127.945	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-21	-21	-0.0072037509839818	9.918319021828748e-15	-726307650331.4198	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-20	-20	-0.0890061586669096	6.0208185434054535e-15	-14783066127179.217	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-19	-19	-0.1791715197103199	7.12497695355442e-15	-25146961299423.867	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-18	-18	-0.0825804654396052	7.512338806587299e-15	-10992643911000.576	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-17	-17	-0.1234712792313305	5.002870131818951e-15	-24680088824620.098	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-16	-16	5.145729488339632	9.537177764396151e-15	539544256745374.4	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-15	-15	-0.2163580835213639	7.021465198472826e-15	-30813808429673.902	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-14	-14	0.0748645793020603	5.228808830574428e-15	14317712069392.256	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	-13	-13	-1.305546113342969	5.709027238104689e-15	-228681009722488.3	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	0	0	0.0087100188935834	1.2795613038303382e-14	680703524521.269	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	1	1	0.008710018893543	3.1322020402838254e-14	278079727345.86975	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	2	2	-0.4489387991803414	5.78496529429673e-15	-77604406654425.45	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	3	3	-0.4489387991803428	8.312946531760308e-15	-54004774055160.18	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	4	4	-0.4489387991803446	2.410411946618048e-15	-186249823317641.84	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	5	5	0.0225510343295042	2.5269957843608608e-15	8924049050286.773	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	6	6	0.0225510343295012	7.876772330276724e-15	2862979071112.62	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	7	7	0.0225510343295021	2.0026224837356908e-15	11260751595795.271	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	8	8	-0.0409867937340489	3.7923017450739875e-15	-10807893593195.426	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	9	9	-0.0409867937340499	2.3810858665022556e-15	-17213488312480.844	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	10	10	-0.0409867937340554	4.1698743544238776e-15	-9829263486217.984	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	11	11	-0.0037439916340929	5.836933705874839e-15	-641431241599.4496	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	12	12	-0.0037439916341052	6.287009931566111e-15	-595512282445.6287	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	13	13	-0.0037439916340953	4.661443156440489e-15	-803182943231.316	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	14	14	-0.2449966905416623	2.9806338407178364e-15	-82196171564186.14	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	15	15	-0.2449966905416612	7.680360598985326e-15	-31899112988787.062	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	16	16	-0.244996690541664	4.690308160636307e-15	-52234668203213.92	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	17	17	0.2500441547291896	6.330676418685539e-15	39497225603122.4	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	18	18	0.2500441547291979	4.221432580817692e-15	59232061614676.87	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	19	19	0.25004415472919	2.6010280669026472e-15	96132816831518.2	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	20	20	0.3485546580448687	1.8725291426626353e-15	186141112628689.38	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	21	21	0.3485546580448684	3.3335731804899253e-15	104558873968875.16	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	22	22	0.3485546580448651	6.547276286758936e-15	53236589198133.305	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	23	23	0.1956584265801324	4.113178013901451e-15	47568674615798.01	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	24	24	0.1956584265801338	4.471966982201193e-15	43752207330436.68	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	baseline	25	25	0.1956584265801318	4.084157502755196e-15	47906680006375.734	0.0	1.0	88	1.0	***	1.0	TWFE
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-24	-24	0.0108515345057439	4.227471846485687e-11	256690875.7716487	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-23	-23	-0.1061936183058295	4.4749950886543666e-11	-2373044354.2846885	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-22	-22	-0.1417678936516598	5.0985923735311144e-11	-2780530061.3486013	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-21	-21	-0.0556466921583271	4.6602301353876496e-11	-1194076055.0808785	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-20	-20	-0.1375037118907741	4.966513936162781e-11	-2768616249.9125504	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-19	-19	-0.2277236849924926	4.7892211912107174e-11	-4754921017.438412	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-18	-18	-0.1311872427717006	5.085116873380702e-11	-2579827485.5477285	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-17	-17	-0.1721326686352476	4.266887659274189e-11	-4034150471.740518	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-16	-16	5.097013486872919	3.982371856596204e-11	127989391006.52988	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-15	-15	-0.2651286970303035	4.5878058673785194e-11	-5778986833.673469	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-14	-14	0.0260393537270598	3.0808062183205107e-11	845212320.4702935	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	-13	-13	-1.354425950958964	3.6117202900157595e-11	-37500853947.719574	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	0	0	-0.0408797754267925	3.3837524509572876e-11	-1208119566.0523982	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	1	1	-0.0409343874994978	2.021108648017183e-11	-2025343246.1266613	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	2	2	-0.4986378176253593	2.2202191949429364e-11	-22458945439.311687	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	3	3	-0.4986924296748229	2.5693769329730056e-11	-19409080204.42878	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	4	4	-0.4987470417469931	1.7437537803963973e-11	-28601918880.635536	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	5	5	-0.0273118203068707	1.3810852334262e-11	-1977562256.53905	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	6	6	-0.0273664323490649	1.6385737420888804e-11	-1670137366.791791	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	7	7	-0.0274210443993268	1.8750930527793457e-11	-1462383125.9297843	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	8	8	-0.0910134845121488	2.2026541177897557e-11	-4131991663.015888	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	9	9	-0.0910680965802509	1.6068426087720948e-11	-5667518155.362005	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	10	10	-0.0911227086353501	1.6253401296751226e-11	-5606377826.50232	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	11	11	-0.0539345185822744	2.012024493309064e-11	-2680609443.952215	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	12	12	-0.0539891306264561	2.6477284365097035e-11	-2039073565.1736968	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	13	13	-0.0540437426934983	2.0172766366907303e-11	-2679044693.7488537	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	14	14	-0.2953510536462599	2.6048605530504352e-11	-11338459300.648071	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	15	15	-0.2954056657305046	1.3779546912815808e-11	-21437981059.867764	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	16	16	-0.2954602777793178	1.506655930733634e-11	-19610335163.612953	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	17	17	0.1995259554427092	1.7561787417009008e-11	11361369472.532372	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	18	18	0.1994713433737823	1.3661500941127393e-11	14600983027.66148	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	19	19	0.1994167313298072	1.6827372781969017e-11	11850734747.10726	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	20	20	0.2978726225913015	1.7249875721560813e-11	17268102530.094593	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	21	21	0.2978180105437112	2.1115507125281278e-11	14104231964.53275	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	22	22	0.2977633984964569	2.5824796539244118e-11	11530135311.77165	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	23	23	0.1448125549672595	2.100749813297711e-11	6893374644.167455	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	24	24	0.1447579429241927	2.8343533467629864e-11	5107265228.2227125	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	ashdod_comp	Ashdod-Legacy	ashdod_legacy	porttr	25	25	0.1447033308574249	2.1442790025261948e-11	6748344347.305021	0.0	1.0	88	1.0	***	1.0	TWFE+Tr
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-24	-24	-0.1018041670719834	4.490574227098642e-15	-22670634516548.02	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-23	-23	-0.0232861502557734	3.559645809716246e-15	-6541704287604.303	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-22	-22	-0.3387370184696051	8.761622386263576e-15	-38661449162734.42	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-21	-21	-0.2773626939296307	7.011126525512634e-15	-39560360652505.95	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-20	-20	-0.0624511311898521	7.847321480237246e-15	-7958273577440.352	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-19	-19	-0.1030347219950522	7.381104678010396e-15	-13959254947570.48	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-18	-18	-0.0868804093671885	5.8284065343888066e-15	-14906374298802.951	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-17	-17	-0.2773391873988771	1.0970441734648996e-14	-25280585240513.168	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-16	-16	-0.1891362355867971	2.047150106430769e-15	-92390018197814.77	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-15	-15	-0.1829320077359282	8.498827956528373e-15	-21524380617142.508	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-14	-14	-0.2502491578482244	4.849527372496547e-15	-51602793143818.38	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-13	-13	-0.0026695775566704	4.577566798585097e-15	-583187023616.0414	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-12	-12	-0.0989890232025066	5.9123936660243895e-15	-16742630615303.54	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-11	-11	-0.1846727622920958	7.88492866760621e-15	-23420980718670.305	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-10	-10	-0.2754887230433733	2.3603665271908012e-15	-116714383071364.42	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-9	-9	-0.1584981822820126	9.42317120958929e-15	-16820046962610.664	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-8	-8	-0.1229785189795139	4.076197102142741e-15	-30169914726367.78	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-7	-7	-0.2091543325373778	7.771561172438428e-15	-26912782116305.844	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-6	-6	-0.1273519248544413	3.3306690737546433e-15	-38236138756012.234	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-5	-5	-0.0371865638110428	2.5989654676013372e-15	-14308217740716.438	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-4	-4	-0.1337776180817571	6.0606382418935306e-15	-22073189776785.105	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-3	-3	-0.0928868042900298	4.577566798597887e-15	-20291741961795.336	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	-2	-2	-5.362087571860998	7.021666936870872e-16	-7636488059131090.0	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	0	0	-4.577668079988168	3.5367182144492277e-14	-129432649208131.7	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	1	1	0.8605909888696062	3.5655966630794066e-14	24135960126414.355	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	2	2	0.8605909888696117	3.1656739763759535e-14	27185079553100.777	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	3	3	0.860590988869612	3.172208524392369e-14	27129080016404.555	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	4	4	0.2341379323153931	3.2175787954445835e-14	7276836006219.44	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	5	5	0.2341379323153898	3.0388489550727834e-14	7704822970043.999	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	6	6	0.2341379323153843	2.7914989932634708e-14	8387534184336.553	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	7	7	0.084305680116711	2.652759377071112e-14	3178037210815.2593	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	8	8	0.0843056801167215	2.6646277760802767e-14	3163882057881.1553	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	9	9	0.0843056801167265	2.8777700378288884e-14	2929548887107.4062	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	10	10	-0.3564517427894296	3.1434019590184854e-14	-11339680621078.771	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	11	11	-0.3564517427894231	3.4465585905987353e-14	-10342251072177.492	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	12	12	-0.3564517427894305	3.058175774781748e-14	-11655698332607.1	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	13	13	-0.225068102414928	2.9142032672360604e-14	-7723143575650.133	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	14	14	-0.225068102414916	3.3440389306309565e-14	-6730427099796.054	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	15	15	-0.2250681024149213	3.108069307865677e-14	-7241411954531.879	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	16	16	0.2325807156589872	3.0035175193868716e-14	7743611087924.186	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	17	17	0.2325807156589894	3.0478402512344336e-14	7631000855927.071	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	18	18	0.2325807156589949	3.371350846476182e-14	6898739592828.018	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	19	19	-0.2389091178508602	2.883589252839899e-14	-8285129985679.164	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	20	20	-0.2389091178508542	3.255888734580877e-14	-7337754368366.291	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	21	21	-0.2389091178508648	2.6940700373411254e-14	-8867962396651.457	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	22	22	-0.1753712897872982	3.3375453584612666e-14	-5254499068984.969	0.0	1.0	128	1.0	***	1.0	TWFE
TWFE	competition	haifa_comp	Haifa-Legacy	haifa_legacy	baseline	23	23	-0.1753712897873121	2.6686953479084837e-14	-6571424120207.447	0.0	1.0	128	1.0	***	1.0	TWFE
