port	terminal	year	month	month_index	quarter	TEU_port_m	share_i_p_q	TEU_i_m	tons_port_m	tons_i_m	tons_i_q	tons_i_y	TEU_i_q	TEU_i_y	Pi_teu_per_hour_i_y	H_annual_i_y	quarter_index	tons_weight_q_in_y	L_hours_i_q	tons_weight_m_in_q	L_hours_i_m	w_i_m_in_year	anchor_mode	labor_weight_source_q	labor_weight_source	teu_month_source	kpi_backfill_source
Haifa	Haifa-Legacy	2019	11	201911	Q4	112713.0	0.3333333333333333	112713.0	2138066.59	2138066.59	7169211.2299999995	29084266.26	343760.0	1379155.0	56.0	24627.76785714286	20194	0.24649792316954255	6070.69362908733	0.29822898522687274	1810.4568006259558	0.07351282548738432	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2019	12	201912	Q4	115423.0	0.3333333333333333	115423.0	2168776.42	2168776.42	7169211.2299999995	29084266.26	343760.0	1379155.0	56.0	24627.76785714286	20194	0.24649792316954255	6070.69362908733	0.3025125568799847	1836.4610517702415	0.07456871700362433	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	1	202001	Q1	124007.0	0.3333333333333333	124007.0	2540187.838	2540187.838	7489620.696	26797953.678999998	373762.6354816	1464434.0	52.0	28162.19230769231	20201	0.2794847989407931	7870.904654847334	0.339161079192788	2669.5045169615605	0.09479036602673875	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	2	202002	Q1	120547.0	0.3333333333333333	120547.0	2352277.288	2352277.288	7489620.696	26797953.678999998	373762.6354816	1464434.0	52.0	28162.19230769231	20201	0.2794847989407931	7870.904654847334	0.31407161770639286	2472.02775776068	0.08777824292768083	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	3	202003	Q1	129194.0	0.3333333333333333	129194.0	2597155.57	2597155.57	7489620.696	26797953.678999998	373762.6354816	1464434.0	52.0	28162.19230769231	20201	0.2794847989407931	7870.904654847334	0.3467673031008191	2729.3723801250935	0.09691618998637348	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	4	202004	Q2	132637.0	0.3333333333333333	132637.0	2293926.19	2293926.19	6579153.603999999	26797953.678999998	365659.492939106	1464434.0	52.0	28162.19230769231	20202	0.24550955206537656	6914.087218640532	0.34866585096984765	2410.7061037670483	0.08560079689210064	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	5	202005	Q2	120993.0	0.3333333333333333	120993.0	2317983.4639999997	2317983.4639999997	6579153.603999999	26797953.678999998	365659.492939106	1464434.0	52.0	28162.19230769231	20202	0.24550955206537656	6914.087218640532	0.35232244199173435	2435.988093015271	0.08649852491597032	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	6	202006	Q2	112028.0	0.3333333333333333	112028.0	1967243.95	1967243.95	6579153.603999999	26797953.678999998	365659.492939106	1464434.0	52.0	28162.19230769231	20202	0.24550955206537656	6914.087218640532	0.299011707038418	2067.393021858213	0.07341023025730561	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	7	202007	Q3	124557.0	0.33333333333333337	124557.0	1982088.98	1982088.98	6355633.64	26797953.678999998	351668.334019134	1464434.0	52.0	28162.19230769231	20203	0.23716861802700037	6679.1882302260055	0.3118633156457395	2082.993787300281	0.07396419158501824	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	8	202008	Q3	113777.0	0.33333333333333337	113777.0	2307125.04	2307125.04	6355633.64	26797953.678999998	351668.334019134	1464434.0	52.0	28162.19230769231	20203	0.23716861802700037	6679.1882302260055	0.36300472473425954	2424.5768849614974	0.08609332890249602	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	9	202009	Q3	113342.0	0.33333333333333337	113342.0	2066419.62	2066419.62	6355633.64	26797953.678999998	351668.334019134	1464434.0	52.0	28162.19230769231	20203	0.23716861802700037	6679.1882302260055	0.325131959620001	2171.6175579642277	0.07711109753948614	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	10	202010	Q4	132974.0	0.3333333333333333	132974.0	2266698.5	2266698.5	6373545.739	26797953.678999998	373374.707128551	1464434.0	52.0	28162.19230769231	20204	0.23783703096683007	6698.012203978439	0.35564167777599437	2382.092297986978	0.08458476073030458	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	11	202011	Q4	125407.0	0.3333333333333333	125407.0	2028255.7489999998	2028255.7489999998	6373545.739	26797953.678999998	373374.707128551	1464434.0	52.0	28162.19230769231	20204	0.23783703096683007	6698.012203978439	0.3182303590588541	2131.5108286526456	0.07568696376206614	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2020	12	202012	Q4	114971.0	0.3333333333333333	114971.0	2078591.4899999998	2078591.4899999998	6373545.739	26797953.678999998	373374.707128551	1464434.0	52.0	28162.19230769231	20204	0.23783703096683007	6698.012203978439	0.3261279631651514	2184.409077338815	0.07756530647445933	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2021	1	202101	Q1	127132.0	0.3333333333333333	127132.0	1498345.5	1498345.5	4406715.899999999	17164216.5	376309.770020586	1463186.862546447	47.0	31131.63537332866	20211	0.25673854090572673	7992.690641757509	0.3400140907654156	2717.6274413264255	0.08729472155050012	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2021	2	202102	Q1	122928.0	0.3333333333333333	122928.0	1407982.0999999999	1407982.0999999999	4406715.899999999	17164216.5	376309.770020586	1463186.862546447	47.0	31131.63537332866	20211	0.25673854090572673	7992.690641757509	0.3195082533003773	2553.7306261182134	0.08203008275967621	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2021	3	202103	Q1	126274.0	0.3333333333333333	126274.0	1500388.3	1500388.3	4406715.899999999	17164216.5	376309.770020586	1463186.862546447	47.0	31131.63537332866	20211	0.25673854090572673	7992.690641757509	0.3404776559342072	2721.3325743128707	0.08741373659555039	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2021	4	202104	Q2	121885.0	0.3333333333333333	121885.0	1514385.0999999999	1514385.0999999999	4472513.6	17164216.5	385966.177645203	1463186.862546447	47.0	31131.63537332866	20212	0.2605719637712563	8112.031364638957	0.33859821018766717	2746.71930105297	0.08822920055803303	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2021	5	202105	Q2	134011.0	0.3333333333333333	134011.0	1459727.5	1459727.5	4472513.6	17164216.5	385966.177645203	1463186.862546447	47.0	31131.63537332866	20212	0.2605719637712563	8112.031364638957	0.32637743125029295	2647.583959012671	0.08504480819150703	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2021	6	202106	Q2	130127.0	0.3333333333333333	130127.0	1498401.0	1498401.0	4472513.6	17164216.5	385966.177645203	1463186.862546447	47.0	31131.63537332866	20212	0.2605719637712563	8112.031364638957	0.33502435856203994	2717.728104573316	0.08729795502171626	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2021	7	202107	Q3	121219.3201102416	0.3266683871353822	118232.19027838326	1380398.8	1374029.0	4060207.5	17164216.5	349371.975198281	1463186.862546447	47.0	31131.63537332866	20213	0.23655070419322666	7364.2102702476595	0.3384134924138729	2492.1481164246215	0.08005194993899081	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2021	8	202108	Q3	123468.86949050722	0.3266683871353822	120139.31097906349	1403292.5	1396192.5	4060207.5	17164216.5	349371.975198281	1463186.862546447	47.0	31131.63537332866	20213	0.23655070419322666	7364.2102702476595	0.34387220357580245	2532.3472132256184	0.08134321190833267	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2021	9	202109	Q3	111811.94831382045	0.3266683871353822	111000.47394083423	1291716.4	1289986.0	4060207.5	17164216.5	349371.975198281	1463186.862546447	47.0	31131.63537332866	20213	0.23655070419322666	7364.2102702476595	0.3177143040103246	2339.7149405974196	0.07515554234590319	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2021	10	202110	Q4	130478.46468712144	0.3104911264399495	122687.89031662703	1492880.5	1474797.7	4224779.5	17164216.5	351457.887348166	1463186.862546447	47.0	31131.63537332866	20214	0.24613879112979029	7662.703096684534	0.34908276278087413	2674.9175673601967	0.08592280923513171	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2021	11	202111	Q4	120494.79483340096	0.3104911264399495	112100.54443884299	1367014.1	1347530.1	4224779.5	17164216.5	351457.887348166	1463186.862546447	47.0	31131.63537332866	20214	0.24613879112979029	7662.703096684534	0.3189586817489528	2444.0856783521176	0.07850810434603876	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2021	12	202112	Q4	126340.67682062853	0.3104911264399495	116669.452592696	1424899.7	1402451.7	4224779.5	17164216.5	351457.887348166	1463186.862546447	47.0	31131.63537332866	20214	0.24613879112979029	7662.703096684534	0.33195855547017306	2543.69985097222	0.08170787754861983	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	1	202201	Q1	129769.08469563707	0.2910728907702783	116089.67886553338	1461499.1	1391269.7110000001	4248435.798	10337992.821	354496.0	1070600.0	47.0	22778.72340425532	20221	0.4109536417330426	9360.999337008414	0.3274781065668819	3065.5223384573524	0.13457832048150153	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	2	202202	Q1	130689.53196932572	0.2910728907702783	115046.05549063777	1459075.3	1378762.47	4248435.798	10337992.821	354496.0	1070600.0	47.0	22778.72340425532	20221	0.4109536417330426	9360.999337008414	0.32453414281300147	3037.9638957091006	0.13336848785571428	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	3	202203	Q1	145506.13333503722	0.2910728907702783	123360.26564382884	1592099.4000000001	1478403.617	4248435.798	10337992.821	354496.0	1070600.0	47.0	22778.72340425532	20221	0.4109536417330426	9360.999337008414	0.34798775062011655	3257.5131028419605	0.14300683339582676	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	4	202204	Q2	145351.26918266682	0.25206241018791814	119892.3818473031	1425364.8	1242280.385	3296997.828	10337992.821	318193.0	1070600.0	47.0	22778.72340425532	20222	0.31892049889052637	7264.601832174416	0.3767913871370618	2737.2394013434387	0.1201664971634052	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	5	202205	Q2	140243.87221216442	0.25206241018791814	99232.52370659646	1323138.6	1028210.5990000002	3296997.828	10337992.821	318193.0	1070600.0	47.0	22778.72340425532	20222	0.31892049889052637	7264.601832174416	0.3118626861891885	2265.5582414768137	0.09945940346479566	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	6	202206	Q2	135190.85860516876	0.25206241018791814	99068.09444610043	1286279.2	1026506.8439999999	3296997.828	10337992.821	318193.0	1070600.0	47.0	22778.72340425532	20222	0.31892049889052637	7264.601832174416	0.31134592667374966	2261.804189354163	0.09929459826232548	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	7	202207	Q3	126783.52644127823	0.21978657945420327	89544.25948873695	1109435.5	752849.628	2017959.724	10337992.821	240017.0	1070600.0	47.0	22778.72340425532	20223	0.1951984063967266	4446.370508262457	0.37307465508166904	1658.8281437353216	0.07282357813895023	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	8	202208	Q3	132034.17283312225	0.21978657945420327	91346.32144423808	1157608.5	768000.59	2017959.724	10337992.821	240017.0	1070600.0	47.0	22778.72340425532	20223	0.1951984063967266	4446.370508262457	0.3805827147420312	1692.2117587834312	0.07428913941978448	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	9	202209	Q3	105197.55072559949	0.21978657945420327	59126.41906702495	938265.2000000001	497109.5060000001	2017959.724	10337992.821	240017.0	1070600.0	47.0	22778.72340425532	20223	0.1951984063967266	4446.370508262457	0.24634263017629984	1095.3306057437048	0.04808568883799189	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	10	202210	Q4	140656.93839462573	0.15946847209208315	93964.8433688512	926270.6	460974.56499999994	774599.4709999999	10337992.821	157894.0	1070600.0	47.0	22778.72340425532	20224	0.07492745297970448	1706.7517268100344	0.5951134518654997	1015.7109116193219	0.04459033518224185	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	11	202211	Q4	93274.77131676266	0.15946847209208315	32611.050525137787	764510.0	159983.929	774599.4709999999	10337992.821	157894.0	1070600.0	47.0	22778.72340425532	20224	0.07492745297970448	1706.7517268100344	0.2065376171680861	352.50843475286075	0.015475337598901975	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2022	12	202212	Q4	96110.54028861159	0.15946847209208315	31318.106106011008	799310.5	153640.97699999996	774599.4709999999	10337992.821	157894.0	1070600.0	47.0	22778.72340425532	20224	0.07492745297970448	1706.7517268100344	0.19834893096641423	338.53238043785177	0.01486178019856065	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	1	202301	Q1	156009.4354391012	0.14465604366102894	80386.66154083227	926311.6	107514.304	227730.07599999988	3072998.913	170270.0	732092.0	49.0	14940.65306122449	20231	0.07410678703354291	1107.2037945502143	0.4721128885936	522.7251817068965	0.034986769290796686	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	2	202302	Q1	151874.70963866188	0.14465604366102894	87257.05337414455	816343.7999999999	116703.20899999992	227730.07599999988	3072998.913	170270.0	732092.0	49.0	14940.65306122449	20231	0.07410678703354291	1107.2037945502143	0.5124628729320758	567.4008374764986	0.03797697698697491	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	3	202303	Q1	84471.85492223696	0.14465604366102894	2626.2850850231766	889686.5	3512.5629999999655	227730.07599999988	3072998.913	170270.0	732092.0	49.0	14940.65306122449	20231	0.07410678703354291	1107.2037945502143	0.01542423847432417	17.07777536681913	0.0011430407557713202	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	4	202304	Q2	105935.7461691156	0.15090397626659782	22417.289493117798	992506.2000000001	82931.98200000008	708632.5560000002	3072998.913	191550.0	732092.0	49.0	14940.65306122449	20232	0.2305996767529609	3445.3097663965027	0.1170310075338961	403.20807322775494	0.026987312507389772	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	5	202305	Q2	169420.74838583983	0.15090397626659782	93472.0454981467	1172930.9000000001	345796.5780000001	708632.5560000002	3072998.913	191550.0	732092.0	49.0	14940.65306122449	20232	0.2305996767529609	3445.3097663965027	0.48797726702243127	1681.2328438518566	0.11252740003816593	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	6	202306	Q2	147760.25544504458	0.15090397626659782	75660.6650087355	1065118.8	279903.99600000004	708632.5560000002	3072998.913	191550.0	732092.0	49.0	14940.65306122449	20232	0.2305996767529609	3445.3097663965027	0.3949917254436726	1360.8688493168913	0.09108496420740518	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	7	202307	Q3	131445.2064377424	0.15087271113906991	54542.45170979907	1067451.6	262883.07500000007	853088.084	3072998.913	176997.0	732092.0	49.0	14940.65306122449	20233	0.2776076751576775	4147.639961663967	0.30815466764859895	1278.1146139126076	0.08554610087491432	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	8	202308	Q3	151986.66880387234	0.15087271113906991	88494.10333393778	1090791.9	426522.8509999999	853088.084	3072998.913	176997.0	732092.0	49.0	14940.65306122449	20233	0.2776076751576775	4147.639961663967	0.4999751596577217	2073.716952035689	0.13879694170916873	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	9	202309	Q3	107619.62475838527	0.15087271113906991	33960.44495626317	934315.9	163682.15800000005	853088.084	3072998.913	176997.0	732092.0	49.0	14940.65306122449	20233	0.2776076751576775	4147.639961663967	0.19187017269367937	795.808395715671	0.053264632573594414	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	10	202310	Q4	147914.3445231669	0.19040427474960028	90496.69062991951	1164266.4	600992.7	1283548.1970000002	3072998.913	193275.0	732092.0	49.0	14940.65306122449	20234	0.4176858610558188	6240.499538613806	0.4682276064153124	2921.974161801004	0.1955720509556848	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	11	202311	Q4	103068.06703837676	0.19040427474960028	55539.53759562252	835100.9	368840.63300000003	1283548.1970000002	3072998.913	193275.0	732092.0	49.0	14940.65306122449	20234	0.4176858610558188	6240.499538613806	0.28736017382290785	1793.2710321578395	0.12002628163637102	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2023	12	202312	Q4	87376.5884384563	0.19040427474960028	47238.77177445796	707471.4	313714.86400000006	1283548.1970000002	3072998.913	193275.0	732092.0	49.0	14940.65306122449	20234	0.4176858610558188	6240.499538613806	0.24441221976177963	1525.2543446549619	0.10208752846376293	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	1	202401	Q1	106280.84320827015	0.16922769394126713	61699.17056329907	737276.8999999999	310587.0629999999	829953.1479999999	4659128.976	164873.0	647770.0	41.0	15799.268292682927	20241	0.17813482998114796	2814.399971143615	0.3742224049013426	1053.2115255556328	0.06666204447223698	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	2	202402	Q1	122154.12064016542	0.16922769394126713	70171.29154016657	850760.9	353234.819	829953.1479999999	4659128.976	164873.0	647770.0	41.0	15799.268292682927	20241	0.17813482998114796	2814.399971143615	0.4256081440876709	1197.8315484388286	0.07581563438564919	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	3	202403	Q1	96320.78615156442	0.16922769394126713	33002.53789653436	772148.2999999999	166131.26599999995	829953.1479999999	4659128.976	164873.0	647770.0	41.0	15799.268292682927	20241	0.17813482998114796	2814.399971143615	0.2001694510109864	563.3568971491534	0.03565715112326179	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	4	202404	Q2	98103.67357274897	0.17565589835022766	60390.46899882879	755350.9	394105.71	965372.027	4659128.976	147928.0	647770.0	41.0	15799.268292682927	20242	0.20720010799718203	3273.6100965203564	0.40824231382043147	1336.4261603493962	0.08458785151261287	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	5	202405	Q2	88352.3603482159	0.17565589835022766	29568.87718515174	756037.2999999999	192965.27299999993	965372.027	4659128.976	147928.0	647770.0	41.0	15799.268292682927	20242	0.20720010799718203	3273.6100965203564	0.19988695301195	654.3519475426095	0.041416598251303685	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	6	202406	Q2	94259.46607903513	0.17565589835022766	57968.65381601947	725921.5	378301.044	965372.027	4659128.976	147928.0	647770.0	41.0	15799.268292682927	20242	0.20720010799718203	3273.6100965203564	0.3918707331676185	1282.8319886283505	0.08119565823326547	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	7	202407	Q3	94278.8500653163	0.19059332393664435	54953.827257072015	806388.5	454212.139	1427507.0990000002	4659128.976	172710.0	647770.0	41.0	15799.268292682927	20243	0.30638926424946433	4840.726187875012	0.31818555530700027	1540.2491501781492	0.09748863818531904	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	8	202408	Q3	102032.87623379241	0.19059332393664435	56421.40319054902	874817.0	466342.15499999997	1427507.0990000002	4659128.976	172710.0	647770.0	41.0	15799.268292682927	20243	0.30638926424946433	4840.726187875012	0.32668289728764416	1581.3824560311818	0.10009213254284462	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	9	202409	Q3	105745.02370089127	0.19059332393664435	61334.76955237895	904670.1000000001	506952.8050000001	1427507.0990000002	4659128.976	172710.0	647770.0	41.0	15799.268292682927	20243	0.30638926424946433	4840.726187875012	0.3551315474053555	1719.0945816656808	0.10880849352130063	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	10	202410	Q4	101085.32686055537	0.17820515354995728	52712.60328689524	908064.5	466605.478	1436296.702	4659128.976	162259.0	647770.0	41.0	15799.268292682927	20244	0.30827579777220576	4870.532037143945	0.32486705382687703	1582.275393476371	0.10014865018838663	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	11	202411	Q4	107689.3903532858	0.17820515354995728	61869.73023969319	965822.5	547663.2390000001	1436296.702	4659128.976	162259.0	647770.0	41.0	15799.268292682927	20244	0.30827579777220576	4870.532037143945	0.38130230212002536	1857.145078312323	0.11754627137842945	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2024	12	202412	Q4	94731.28278615884	0.17820515354995728	47676.66647341158	851457.7000000001	422027.9850000001	1436296.702	4659128.976	162259.0	647770.0	41.0	15799.268292682927	20244	0.30827579777220576	4870.532037143945	0.29383064405309767	1431.111565355251	0.09058087620538971	work_only	tons_only_terminal_quarter_share_in_year	tons_only_month_share_in_quarter	quarter_benchmarked_by_tons	
