port	terminal	year	month	month_index	quarter	TEU_port_m	share_i_p_q	TEU_i_m	tons_port_m	tons_i_m	TEU_i_y	Pi_teu_per_hour_i_y	H_annual_i_y	quarter_index	tons_port_q	activity_i_q_raw	activity_i_y	w_i_q_in_year	L_hours_i_q	active_months_in_q	is_active_month	w_i_m_in_year	L_hours_i_m	anchor_mode	labor_weight_source	teu_month_source	kpi_backfill_source
Haifa	Haifa-Bayport	2018	8	201808	Q3	127701.0	0.0	0.0	2254746.21	0.0	0.0			20183	13568280.68	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	9	201809	Q3	111052.0	0.0	0.0	2282924.06	0.0	0.0			20183	13568280.68	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	10	201810	Q4	121552.0	0.0	0.0	2442325.644	0.0	0.0			20184	14419899.168	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	11	201811	Q4	119024.0	0.0	0.0	2369774.08	0.0	0.0			20184	14419899.168	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2018	12	201812	Q4	111947.0	0.0	0.0	2397849.86	0.0	0.0			20184	14419899.168	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	1	201901	Q1	123013.0	0.0	0.0	2470007.68	0.0	0.0			20191	15225147.82	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	2	201902	Q1	106443.0	0.0	0.0	2325576.96	0.0	0.0			20191	15225147.82	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	3	201903	Q1	125746.0	0.0	0.0	2816989.27	0.0	0.0			20191	15225147.82	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	4	201904	Q2	127316.0	0.0	0.0	2526060.42	0.0	0.0			20192	14870967.08	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	5	201905	Q2	118131.0	0.0	0.0	2426771.23	0.0	0.0			20192	14870967.08	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	6	201906	Q2	112027.0	0.0	0.0	2482651.89	0.0	0.0			20192	14870967.08	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	7	201907	Q3	116265.0	0.0	0.0	2459658.8200000003	0.0	0.0			20193	13733995.16	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	8	201908	Q3	104006.0	0.0	0.0	2214668.53	0.0	0.0			20193	13733995.16	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	9	201909	Q3	102448.0	0.0	0.0	2192670.23	0.0	0.0			20193	13733995.16	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	10	201910	Q4	115624.0	0.0	0.0	2862368.2199999997	0.0	0.0			20194	14338422.459999999	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	11	201911	Q4	112713.0	0.0	0.0	2138066.59	0.0	0.0			20194	14338422.459999999	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2019	12	201912	Q4	115423.0	0.0	0.0	2168776.42	0.0	0.0			20194	14338422.459999999	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	1	202001	Q1	124007.0	0.0	0.0	2540187.838	0.0	0.0			20201	14979241.392	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	2	202002	Q1	120547.0	0.0	0.0	2352277.288	0.0	0.0			20201	14979241.392	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	3	202003	Q1	129194.0	0.0	0.0	2597155.57	0.0	0.0			20201	14979241.392	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	4	202004	Q2	132637.0	0.0	0.0	2293926.19	0.0	0.0			20202	13158307.207999999	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	5	202005	Q2	120993.0	0.0	0.0	2317983.4639999997	0.0	0.0			20202	13158307.207999999	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	6	202006	Q2	112028.0	0.0	0.0	1967243.95	0.0	0.0			20202	13158307.207999999	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	7	202007	Q3	124557.0	0.0	0.0	1982088.98	0.0	0.0			20203	12711267.280000001	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	8	202008	Q3	113777.0	0.0	0.0	2307125.04	0.0	0.0			20203	12711267.280000001	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	9	202009	Q3	113342.0	0.0	0.0	2066419.62	0.0	0.0			20203	12711267.280000001	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	10	202010	Q4	132974.0	0.0	0.0	2266698.5	0.0	0.0			20204	12747091.478	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	11	202011	Q4	125407.0	0.0	0.0	2028255.7489999998	0.0	0.0			20204	12747091.478	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2020	12	202012	Q4	114971.0	0.0	0.0	2078591.4899999998	0.0	0.0			20204	12747091.478	0.0	0.0	0.0		0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2021	1	202101	Q1	127132.0	0.0	0.0	1498345.5	0.0	32984.21170927321	43.16326530612245	764.1732263614124	20211	8813431.8	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	2	202102	Q1	122928.0	0.0	0.0	1407982.0999999999	0.0	32984.21170927321	43.16326530612245	764.1732263614124	20211	8813431.8	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	3	202103	Q1	126274.0	0.0	0.0	1500388.3	0.0	32984.21170927321	43.16326530612245	764.1732263614124	20211	8813431.8	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	4	202104	Q2	121885.0	0.0	0.0	1514385.0999999999	0.0	32984.21170927321	43.16326530612245	764.1732263614124	20212	8945027.2	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	5	202105	Q2	134011.0	0.0	0.0	1459727.5	0.0	32984.21170927321	43.16326530612245	764.1732263614124	20212	8945027.2	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	6	202106	Q2	130127.0	0.0	0.0	1498401.0	0.0	32984.21170927321	43.16326530612245	764.1732263614124	20212	8945027.2	0.0	250073.0619028154	0.0	0.0	0	0.0	0.0	0.0	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	7	202107	Q3	121219.3201102416	0.0066649461979511535	2987.129831858349	1380398.8	6369.799999999999	32984.21170927321	43.16326530612245	764.1732263614124	20213	8150815.4	54324.74611043171	250073.0619028154	0.21723549788638832	166.00555130006916	3	1.0	0.07241183262879611	55.33518376668972	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	8	202108	Q3	123468.86949050722	0.0066649461979511535	3329.5585114437317	1403292.5	7100.0	32984.21170927321	43.16326530612245	764.1732263614124	20213	8150815.4	54324.74611043171	250073.0619028154	0.21723549788638832	166.00555130006916	3	1.0	0.07241183262879611	55.33518376668972	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	9	202109	Q3	111811.94831382045	0.0066649461979511535	811.4743729862299	1291716.4	1730.3999999999999	32984.21170927321	43.16326530612245	764.1732263614124	20213	8150815.4	54324.74611043171	250073.0619028154	0.21723549788638832	166.00555130006916	3	1.0	0.07241183262879611	55.33518376668972	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	10	202110	Q4	130478.46468712144	0.022842206893383853	7790.5743704944	1492880.5	18082.8	32984.21170927321	43.16326530612245	764.1732263614124	20214	8569588.6	195748.31579238368	250073.0619028154	0.7827645021136117	598.1676750613433	3	1.0	0.26092150070453723	199.38922502044775	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	11	202111	Q4	120494.79483340096	0.022842206893383853	8394.25039455797	1367014.1	19484.0	32984.21170927321	43.16326530612245	764.1732263614124	20214	8569588.6	195748.31579238368	250073.0619028154	0.7827645021136117	598.1676750613433	3	1.0	0.26092150070453723	199.38922502044775	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2021	12	202112	Q4	126340.67682062853	0.022842206893383853	9671.224227932527	1424899.7	22448.0	32984.21170927321	43.16326530612245	764.1732263614124	20214	8569588.6	195748.31579238368	250073.0619028154	0.7827645021136117	598.1676750613433	3	1.0	0.26092150070453723	199.38922502044775	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	1	202201	Q1	129769.08469563707	0.04226044256305504	13679.40583010369	1461499.1	70229.389	450208.25	43.16326530612245	10430.356619385344	20221	9025347.600000001	381415.18386140675	2631019.79388449	0.14496857254664655	1512.0739102647592	3	1.0	0.04832285751554885	504.02463675491975	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	2	202202	Q1	130689.53196932572	0.04226044256305504	15643.476478687955	1459075.3	80312.83	450208.25	43.16326530612245	10430.356619385344	20221	9025347.600000001	381415.18386140675	2631019.79388449	0.14496857254664655	1512.0739102647592	3	1.0	0.04832285751554885	504.02463675491975	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	3	202203	Q1	145506.13333503722	0.04226044256305504	22145.86769120836	1592099.4000000001	113695.78300000001	450208.25	43.16326530612245	10430.356619385344	20221	9025347.600000001	381415.18386140675	2631019.79388449	0.14496857254664655	1512.0739102647592	3	1.0	0.04832285751554885	504.02463675491975	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	4	202204	Q2	145351.26918266682	0.08127092314541516	25458.88733536371	1425364.8	183084.415	450208.25	43.16326530612245	10430.356619385344	20222	8069565.2	655821.0131861167	2631019.79388449	0.2492649484091678	2599.9223046203097	3	1.0	0.08308831613638927	866.6407682067698	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	5	202205	Q2	140243.87221216442	0.08127092314541516	41011.34850556796	1323138.6	294928.001	450208.25	43.16326530612245	10430.356619385344	20222	8069565.2	655821.0131861167	2631019.79388449	0.2492649484091678	2599.9223046203097	3	1.0	0.08308831613638927	866.6407682067698	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	6	202206	Q2	135190.85860516876	0.08127092314541516	36122.764159068334	1286279.2	259772.356	450208.25	43.16326530612245	10430.356619385344	20222	8069565.2	655821.0131861167	2631019.79388449	0.2492649484091678	2599.9223046203097	3	1.0	0.08308831613638927	866.6407682067698	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	7	202207	Q3	126783.52644127823	0.11354675387913006	37239.26695254127	1109435.5	356585.872	450208.25	43.16326530612245	10430.356619385344	20223	6410618.4	727904.9096778226	2631019.79388449	0.27666265049383354	2885.6901079150507	3	1.0	0.09222088349794452	961.8967026383502	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	8	202208	Q3	132034.17283312225	0.11354675387913006	40687.851388884184	1157608.5	389607.91000000003	450208.25	43.16326530612245	10430.356619385344	20223	6410618.4	727904.9096778226	2631019.79388449	0.27666265049383354	2885.6901079150507	3	1.0	0.09222088349794452	961.8967026383502	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	9	202209	Q3	105197.55072559949	0.11354675387913006	46071.131658574544	938265.2000000001	441155.69399999996	450208.25	43.16326530612245	10430.356619385344	20223	6410618.4	727904.9096778226	2631019.79388449	0.27666265049383354	2885.6901079150507	3	1.0	0.09222088349794452	961.8967026383502	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	10	202210	Q4	140656.93839462573	0.17386486124125017	46692.095025774535	926270.6	465296.03500000003	450208.25	43.16326530612245	10430.356619385344	20224	4980182.2	865878.687159144	2631019.79388449	0.3291038285503521	3432.670296585224	3	1.0	0.1097012761834507	1144.2234321950748	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	11	202211	Q4	93274.77131676266	0.17386486124125017	60663.72079162487	764510.0	604526.071	450208.25	43.16326530612245	10430.356619385344	20224	4980182.2	865878.687159144	2631019.79388449	0.3291038285503521	3432.670296585224	3	1.0	0.1097012761834507	1144.2234321950748	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2022	12	202212	Q4	96110.54028861159	0.17386486124125017	64792.434182600584	799310.5	645669.523	450208.25	43.16326530612245	10430.356619385344	20224	4980182.2	865878.687159144	2631019.79388449	0.3291038285503521	3432.670296585224	3	1.0	0.1097012761834507	1144.2234321950748	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	alpha2023_times_legacy_sameyear
Haifa	Haifa-Bayport	2023	1	202301	Q1	156009.4354391012	0.1886772896723044	75622.7738982689	926311.6	818797.296	812791.25	45.0	18062.027777777777	20231	5264683.8	993326.2703656883	4074335.1808274547	0.24380082302505954	4403.537237723709	3	1.0	0.08126694100835317	1467.845745907903	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	2	202302	Q1	151874.70963866188	0.1886772896723044	64617.65626451731	816343.7999999999	699640.591	812791.25	45.0	18062.027777777777	20231	5264683.8	993326.2703656883	4074335.1808274547	0.24380082302505954	4403.537237723709	3	1.0	0.08126694100835317	1467.845745907903	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	3	202303	Q1	84471.85492223696	0.1886772896723044	81845.56983721378	889686.5	886173.937	812791.25	45.0	18062.027777777777	20231	5264683.8	993326.2703656883	4074335.1808274547	0.24380082302505954	4403.537237723709	3	1.0	0.08126694100835317	1467.845745907903	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	4	202304	Q2	105935.7461691156	0.18242935706673552	83518.4566759978	992506.2000000001	909574.218	812791.25	45.0	18062.027777777777	20232	6461111.800000001	1178696.4716102984	4074335.1808274547	0.2892978656142172	5225.306084775814	3	1.0	0.09643262187140574	1741.7686949252713	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	5	202305	Q2	169420.74838583983	0.18242935706673552	75948.70288769313	1172930.9000000001	827134.322	812791.25	45.0	18062.027777777777	20232	6461111.800000001	1178696.4716102984	4074335.1808274547	0.2892978656142172	5225.306084775814	3	1.0	0.09643262187140574	1741.7686949252713	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	6	202306	Q2	147760.25544504458	0.18242935706673552	72099.59043630908	1065118.8	785214.804	812791.25	45.0	18062.027777777777	20232	6461111.800000001	1178696.4716102984	4074335.1808274547	0.2892978656142172	5225.306084775814	3	1.0	0.09643262187140574	1741.7686949252713	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	7	202307	Q3	131445.2064377424	0.18246062219426343	76902.75472794333	1067451.6	804568.525	812791.25	45.0	18062.027777777777	20233	6185118.8	1128540.624593436	4074335.1808274547	0.2769876739410137	5002.9590608246435	3	1.0	0.09232922464700456	1667.653020274881	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	8	202308	Q3	151986.66880387234	0.18246062219426343	63492.565469934554	1090791.9	664269.049	812791.25	45.0	18062.027777777777	20233	6185118.8	1128540.624593436	4074335.1808274547	0.2769876739410137	5002.9590608246435	3	1.0	0.09232922464700456	1667.653020274881	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	9	202309	Q3	107619.62475838527	0.18246062219426343	73659.1798021221	934315.9	770633.742	812791.25	45.0	18062.027777777777	20233	6185118.8	1128540.624593436	4074335.1808274547	0.2769876739410137	5002.9590608246435	3	1.0	0.09232922464700456	1667.653020274881	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	10	202310	Q4	147914.3445231669	0.14292905858373306	57417.65389324739	1164266.4	563273.7	812791.25	45.0	18062.027777777777	20234	5413677.4	773771.8142580318	4074335.1808274547	0.1899136374197095	3430.2253944536105	3	1.0	0.06330454580656984	1143.4084648178703	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	11	202311	Q4	103068.06703837676	0.14292905858373306	47528.52944275424	835100.9	466260.267	812791.25	45.0	18062.027777777777	20234	5413677.4	773771.8142580318	4074335.1808274547	0.1899136374197095	3430.2253944536105	3	1.0	0.06330454580656984	1143.4084648178703	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2023	12	202312	Q4	87376.5884384563	0.14292905858373306	40137.81666399835	707471.4	393756.53599999996	812791.25	45.0	18062.027777777777	20234	5413677.4	773771.8142580318	4074335.1808274547	0.1899136374197095	3430.2253944536105	3	1.0	0.06330454580656984	1143.4084648178703	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	1	202401	Q1	106280.84320827015	0.16410563939206618	44581.67264497108	737276.8999999999	426689.837	563264.0	50.0	11265.28	20241	4720372.199999999	774639.698049534	3063957.547639057	0.25282324771321824	2848.1246759987635	3	1.0	0.08427441590440608	949.3748919995878	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	2	202402	Q1	122154.12064016542	0.16410563939206618	51982.82909999885	850760.9	497526.081	563264.0	50.0	11265.28	20241	4720372.199999999	774639.698049534	3063957.547639057	0.25282324771321824	2848.1246759987635	3	1.0	0.08427441590440608	949.3748919995878	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	3	202403	Q1	96320.78615156442	0.16410563939206618	63318.248255030056	772148.2999999999	606017.034	563264.0	50.0	11265.28	20241	4720372.199999999	774639.698049534	3063957.547639057	0.25282324771321824	2848.1246759987635	3	1.0	0.08427441590440608	949.3748919995878	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	4	202404	Q2	98103.67357274897	0.15767743498310566	37713.204573920186	755350.9	361245.19	563264.0	50.0	11265.28	20242	4474619.4	705546.5095176433	3063957.547639057	0.23027293901682958	2594.08913444751	3	1.0	0.07675764633894319	864.69637814917	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	5	202405	Q2	88352.3603482159	0.15767743498310566	58783.48316306416	756037.2999999999	563072.027	563264.0	50.0	11265.28	20242	4474619.4	705546.5095176433	3063957.547639057	0.23027293901682958	2594.08913444751	3	1.0	0.07675764633894319	864.69637814917	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	6	202406	Q2	94259.46607903513	0.15767743498310566	36290.81226301566	725921.5	347620.456	563264.0	50.0	11265.28	20242	4474619.4	705546.5095176433	3063957.547639057	0.23027293901682958	2594.08913444751	3	1.0	0.07675764633894319	864.69637814917	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	7	202407	Q3	94278.8500653163	0.142740009396689	39325.02280824429	806388.5	352176.361	563264.0	50.0	11265.28	20243	5171751.2	738215.8148853376	3063957.547639057	0.24093539267675962	2714.2046604136467	3	1.0	0.08031179755891987	904.7348868045489	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	8	202408	Q3	102032.87623379241	0.142740009396689	45611.47304324339	874817.0	408474.84500000003	563264.0	50.0	11265.28	20243	5171751.2	738215.8148853376	3063957.547639057	0.24093539267675962	2714.2046604136467	3	1.0	0.08031179755891987	904.7348868045489	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	9	202409	Q3	105745.02370089127	0.142740009396689	44410.25414851232	904670.1000000001	397717.295	563264.0	50.0	11265.28	20243	5171751.2	738215.8148853376	3063957.547639057	0.24093539267675962	2714.2046604136467	3	1.0	0.08031179755891987	904.7348868045489	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	10	202410	Q4	101085.32686055537	0.15512817978337606	48372.723573660136	908064.5	441459.022	563264.0	50.0	11265.28	20244	5450689.4	845555.5251865423	3063957.547639057	0.2759684205931926	3108.861529140081	3	1.0	0.0919894735310642	1036.287176380027	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	11	202411	Q4	107689.3903532858	0.15512817978337606	45819.6601135926	965822.5	418159.261	563264.0	50.0	11265.28	20244	5450689.4	845555.5251865423	3063957.547639057	0.2759684205931926	3108.861529140081	3	1.0	0.0919894735310642	1036.287176380027	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Bayport	2024	12	202412	Q4	94731.28278615884	0.15512817978337606	47054.61631274726	851457.7000000001	429429.71499999997	563264.0	50.0	11265.28	20244	5450689.4	845555.5251865423	3063957.547639057	0.2759684205931926	3108.861529140081	3	1.0	0.0919894735310642	1036.287176380027	work_only	quarter_flat_with_first_supported_quarter	quarter_benchmarked_by_tons	
Haifa	Haifa-Legacy	2018	1	201801	Q1	112403.0	0.3333333333333333	112403.0	2432458.313	2432458.313	1469150.0	54.0	27206.48148148148	20181	15161772.646	5053924.215333333	19687354.892666668	0.2567091538140488	6984.1528393686995	3	1.0	0.08556971793801627	2328.0509464562333	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	2	201802	Q1	112638.0	0.3333333333333333	112638.0	2617941.7199999997	2617941.7199999997	1469150.0	54.0	27206.48148148148	20181	15161772.646	5053924.215333333	19687354.892666668	0.2567091538140488	6984.1528393686995	3	1.0	0.08556971793801627	2328.0509464562333	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	3	201803	Q1	126799.0	0.3333333333333333	126799.0	2530486.29	2530486.29	1469150.0	54.0	27206.48148148148	20181	15161772.646	5053924.215333333	19687354.892666668	0.2567091538140488	6984.1528393686995	3	1.0	0.08556971793801627	2328.0509464562333	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	4	201804	Q2	130683.0	0.3333333333333333	130683.0	2830216.76	2830216.76	1469150.0	54.0	27206.48148148148	20182	15912112.184	5304037.394666666	19687354.892666668	0.2694134089411048	7329.790921218966	3	1.0	0.08980446964703494	2443.263640406322	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
Haifa	Haifa-Legacy	2018	5	201805	Q2	127879.0	0.3333333333333333	127879.0	2650406.0009999997	2650406.0009999997	1469150.0	54.0	27206.48148148148	20182	15912112.184	5304037.394666666	19687354.892666668	0.2694134089411048	7329.790921218966	3	1.0	0.08980446964703494	2443.263640406322	work_only	quarter_flat_with_first_supported_quarter	observed_port_month_pre_entry	
