entity	year	pool_type	month	share	rule_name	source_id	notes
IPC	2023	mapped_undated	2023-02	0.02564102564102564	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-03	0.038461538461538464	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-04	0.05128205128205128	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-05	0.0641025641025641	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-06	0.07692307692307693	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-07	0.08974358974358974	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-08	0.10256410256410256	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-09	0.11538461538461539	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-10	0.1282051282051282	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-11	0.14102564102564102	backloaded	IPC_RULE	Generated default monthly shares
IPC	2023	mapped_undated	2023-12	0.15384615384615385	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-01	0.01282051282051282	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-02	0.02564102564102564	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-03	0.038461538461538464	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-04	0.05128205128205128	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-05	0.0641025641025641	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-06	0.07692307692307693	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-07	0.08974358974358974	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-08	0.10256410256410256	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-09	0.11538461538461539	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-10	0.1282051282051282	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-11	0.14102564102564102	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	background	2024-12	0.15384615384615385	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-01	0.01282051282051282	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-02	0.02564102564102564	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-03	0.038461538461538464	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-04	0.05128205128205128	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-05	0.0641025641025641	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-06	0.07692307692307693	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-07	0.08974358974358974	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-08	0.10256410256410256	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-09	0.11538461538461539	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-10	0.1282051282051282	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-11	0.14102564102564102	backloaded	IPC_RULE	Generated default monthly shares
IPC	2024	mapped_undated	2024-12	0.15384615384615385	backloaded	IPC_RULE	Generated default monthly shares
SIPG	2021	background	2021-01	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-02	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-03	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-04	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-05	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-06	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-07	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-08	0.0	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-09	0.25	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-10	0.25	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-11	0.25	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2021	background	2021-12	0.25	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-01	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-02	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-03	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-04	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-05	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-06	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-07	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-08	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-09	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-10	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-11	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2022	background	2022-12	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-01	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-02	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-03	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-04	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-05	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-06	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-07	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-08	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-09	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-10	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-11	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
SIPG	2024	background	2024-12	0.08333333333333333	post_opening_only	SIPG_RULE	Generated default monthly shares
